book_id,title,publish_date,lang_id,publisher_id
609,The Two Towers,2003-09-05,1,98
610,One Day in the Life of Ivan Denisovich,2005-03-16,1,66
611,The Secret,2006-11-28,1,163
612,The Queen of the Damned,1997-11-29,1,9
613,Left Behind,2000-09-01,1,271
614,The Eyre Affair,2003-02-25,1,22
615,Inheritance,2011-11-08,1,6
616,Before I Fall,2010-10-25,1,8
617,The Talisman,2001-09-15,1,135
618,Where She Went,2011-04-05,1,73
619,Prince Caspian,2005-06-20,1,13
620,The Memory Keeper's Daughter,2006-05-30,1,22
621,The Knife of Never Letting Go,2014-07-22,1,272
622,Shadowfever,2011-01-18,1,115
623,Gone,2008-06-24,1,21
624,Native Son,2005-08-02,1,3
625,Seabiscuit: An American Legend,2003-07-01,1,9
626,The Blind Assassin,2001-09-03,1,273
627,The Killer Angels,1987-08-12,1,9
628,Foucault's Pendulum,2007-03-05,1,123
629,The Scorch Trials,2010-10-12,1,115
630,Darkfever,2006-10-31,1,115
631,The History of Love,2006-05-17,1,14
632,If on a Winter's Night a Traveler,1982-10-20,1,274
633,Sense and Sensibility,2003-04-29,1,22
634,Pretties,2005-11-01,1,275
635,The Bourne Identity,2005-03-24,1,276
636,Words of Radiance,2014-03-04,1,180
637,Possession,1991-10-01,1,59
638,Gravity's Rainbow,2006-10-31,1,22
639,A People's History of the United States,2005-08-02,1,67
640,I Am Legend and Other Stories,1997-09-15,1,277
641,A Brief History of Time,1998-09-01,1,69
642,Night,2006-01-16,1,278
643,Oedipus Rex,2006-06-22,1,279
644,Scarlet,2013-02-05,1,144
645,Alanna: The First Adventure,2005-01-01,1,138
646,House of Sand and Fog,2018-10-02,,88
647,Watchers,2003-01-28,1,236
648,John Adams,2001-05-22,1,108
649,One for the Money,2006-10-28,1,280
650,A Wizard of Earthsea,2004-09-28,1,259
651,The Song of Achilles,2011-09-20,1,281
652,Lover Unbound,2007-10-01,1,58
653,Champion,2013-11-05,1,182
654,The Haunting of Hill House,2006-11-28,1,43
655,The Left Hand of Darkness,2000-07-01,1,151
656,Assassin's Apprentice,1996-03-01,1,282
657,I'll Give You the Sun,2014-09-16,1,283
658,1Q84,2011-10-25,1,63
659,The Night Before Christmas,1998-10-28,1,284
660,The Yellow Wallpaper and Other Stories,1997-07-11,1,159
661,The Magus,2001-01-04,1,37
662,Oryx and Crake,2004-03-30,1,50
663,Tempted,2009-10-23,1,223
664,Cress,2014-02-04,1,144
665,Inferno,2013-05-14,1,127
666,A Breath of Snow and Ashes,2006-08-29,1,225
667,Night Watch,2011-10-27,1,285
668,A Heartbreaking Work of Staggering Genius,2001-02-13,1,59
669,Veronika Decides to Die,2006-06-01,1,67
670,Brainwalker,2016-10-01,1,286
671,The Lies of Locke Lamora,2006-06-27,1,234
672,Jitterbug Perfume,2001-04-09,1,287
673,Papillon,2006-08-01,1,121
674,Prodigal Summer,2001-10-16,1,67
675,Corelli's Mandolin,1995-08-29,1,59
676,"I'd Tell You I Love You, But Then I'd Have to Kill You",2006-05-01,1,5
677,Matching Configurations: QUANTUM ROOTS III,2019-03-25,1,288
678,The Fiery Cross,2005-08-30,1,122
679,The Magic Mountain,1996-10-28,1,59
680,The Sisterhood of the Traveling Pants,2001-09-11,1,115
681,Howl and Other Poems,2001-01-01,1,289
682,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,2003-06-02,1,109
683,The Elegance of the Hedgehog,2008-09-02,1,290
684,The Book of Mormon: Another Testament of Jesus Christ,2013-10-28,1,291
685,The Sirens of Titan,1999-09-09,1,292
686,Cosmos,2002-05-07,1,135
687,The Big Sleep,1988-07-12,1,293
688,Grimm's Fairy Tales,2012-08-21,1,
689,Quantum Roots,2012-08-28,1,231
690,Message in a Bottle,1999-12-01,1,10
691,Crooked Kingdom,2016-09-27,1,294
692,Bury My Heart at Wounded Knee: An Indian History of the American West,2001-01-23,1,201
693,Prodigy,2013-01-29,1,182
694,The Power of Myth,1988-06-01,1,15
695,City of Ashes,2008-03-25,1,27
696,The No. 1 Ladies' Detective Agency,2003-02-06,1,50
697,Love Story,2002-01-08,1,196
698,Glass Houses,2006-10-03,1,295
699,Twenty Thousand Leagues Under the Sea,2002-04-01,1,296
700,Confessions of a Shopaholic,2003-11-04,1,60
701,Lover Revealed,2007-03-06,1,297
702,Odd Thomas,2006-08-29,1,42
703,The Edge of Never,2012-11-15,1,298
704,The Awakening: Fate in Motion,2018-09-15,,
705,Club Dead,2006-05-06,1,299
706,Ivanhoe,2000-03-30,1,300
707,Carry On,2017-05-09,1,301
708,Princess Academy,2007-04-17,1,251
709,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,2006-10-17,1,91
710,The Nightingale,2015-02-03,1,76
711,Ender's Shadow,2002-05-19,1,302
712,The Aeneid,1990-06-16,1,59
713,Unravel Me,2013-02-05,1,8
714,Emma,2003-05-06,1,22
715,Walk Two Moons,1996-05-24,1,249
716,Angle of Repose,1992-05-28,1,19
717,Lover Avenged,2009-04-28,1,87
718,The Shell Seekers,2004-04-06,1,113
719,The Corrections,2002-09-02,1,303
720,The Bluest Eye,2005-09-06,1,71
721,Anthem,1999-12-01,1,87
722,The Witch of Blackbird Pond,1978-05-15,1,176
723,Under the Dome,2009-11-10,1,26
724,Living Dead in Dallas,2004-04-01,1,299
725,The Omnivore's Dilemma: A Natural History of Four Meals,2006-10-28,1,304
726,A Canticle for Leibowitz,2006-05-09,1,305
727,The Jungle Books,2005-05-03,1,7
728,Collected Fictions,1999-09-30,1,306
729,Rubinrot,2009-01-06,3,307
730,One Day,2009-01-01,1,308
731,The Story of My Life,1990-05-01,1,82
732,Digital Fortress,2004-10-28,1,309
733,Something Wicked This Way Comes,1998-03-01,1,310
734,Linger,2010-07-13,1,1
735,Geek Love,2002-06-11,1,311
736,Cryptonomicon,2002-11-05,1,133
737,The Portrait of a Lady,2003-09-30,1,43
738,Because of Winn-Dixie,2001-08-06,1,272
739,My Name Is Asher Lev,2003-03-11,1,15
740,How to Win Friends and Influence People,1998-10-01,1,312
741,Song of Solomon,2004-06-08,1,59
742,Hard-Boiled Wonderland and the End of the World,2003-10-28,1,59
743,Jude the Obscure,2006-12-01,1,159
744,Red Rising,2014-01-28,1,313
745,Macbeth,2013-07-01,1,23
746,The Namesake,2004-09-01,1,123
747,Empire of Storms,2016-09-06,1,251
748,To All the Boys I've Loved Before,2014-04-15,1,194
749,The Death Cure,2011-10-11,1,314
750,Howards End,2018-01-29,1,315
751,The Girl on the Train,2015-01-13,1,40
752,"One Fish, Two Fish, Red Fish, Blue Fish",2003-10-06,,101
753,Holy Bible: King James Version,2008-01-15,1,
754,Ficciones,1994-02-01,1,130
755,It's Kind of a Funny Story,2007-05-01,1,214
756,Fire,2009-10-05,1,283
757,Death on the Nile,1978-10-28,1,69
758,The Color of Magic,2005-09-13,1,36
759,The Hero of Ages,2008-10-14,1,180
760,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,2014-08-15,1,316
761,The Sorrows of Young Werther,2005-02-08,1,4
762,Still Alice,2007-07-06,1,317
763,The Moon Is a Harsh Mistress,2005-03-14,1,308
764,Choke,2002-06-28,1,50
765,Battle Royale,2003-02-26,1,318
766,Dandelion Wine,2000-07-28,1,319
767,Mary Poppins,2006-06-01,1,152
768,Finale,2012-10-23,1,194
769,The Awakening,2009-04-28,1,8
770,Gift from the Sea,1991-01-30,1,59
771,Survivor,2018-05-01,,88
772,Revolutionary Road,2001-02-01,1,320
773,An Abundance of Katherines,2006-09-21,1,181
774,Antigone,2005-12-01,1,321
775,The Invention of Hugo Cabret,2007-03-28,1,1
776,The Ocean at the End of the Lane,2013-06-18,1,322
777,Small Gods,2005-08-01,1,285
778,Tender Is the Night,1995-07-01,1,26
779,Cold Sassy Tree,2007-09-04,1,123
780,Nausea,2069-10-28,1,254
781,The Passage,2010-06-08,1,9
782,The Reckoning,2010-04-06,1,299
783,گم شده ای در مه,2016-01-02,4,169
784,Starship Troopers,1987-05-15,1,323
785,The Poetry of Robert Frost,1979-03-15,1,324
786,Ethan Frome,2005-10-28,1,43
787,Exodus,1986-10-01,1,69
788,The Restaurant at the End of the Universe,2005-04-26,1,12
789,The Trigger: Hunting the Assassin Who Brought the World to War,2014-05-01,1,325
790,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,2004-11-09,1,326
791,The Gargoyle,2008-01-01,1,127
792,Forrest Gump,2002-10-01,1,61
793,The Sparrow,1997-09-08,1,9
794,I Am the Messenger,2006-05-09,1,327
795,The Hate U Give,2017-02-28,1,328
796,Walking Disaster,2013-04-02,1,163
797,Gabriel's Inferno,2011-04-04,1,329
798,Dreamfever,2009-08-18,1,115
799,Around the World in Eighty Days,2004-02-26,1,22
800,The Hotel New Hampshire,1982-10-22,1,75
801,Pale Fire,2000-08-31,1,330
802,On Writing: A Memoir of the Craft,2002-07-28,1,92
803,Daughter of the Forest,2002-02-18,1,331
804,The Forgotten Garden,2008-06-01,1,131
805,Illusions: The Adventures of a Reluctant Messiah,2001-03-12,1,332
806,Wild Swans: Three Daughters of China,2003-08-12,1,23
807,The Bridges of Madison County,1995-09-01,1,72
808,Kane and Abel,2004-03-13,1,161
809,Reflected in You,2012-10-23,1,236
810,Specials,2006-05-09,1,138
811,"Absalom, Absalom!",1990-11-30,1,59
812,Shutter Island,2004-04-27,1,196
813,Mort,2001-02-06,1,333
814,The Golden Lily,2012-06-12,1,68
815,One Foot in the Grave,2008-04-29,1,133
816,A Million Little Pieces,2005-09-22,1,50
817,Mystic River,2001-02-01,1,121
818,The Dark Tower,2006-09-01,1,92
819,The Blood of Olympus,2014-10-07,1,178
820,Lover Mine,2010-04-27,1,87
821,Burned,2010-04-27,1,223
822,Guilty Pleasures,2004-08-03,1,236
823,The City of Ember,2003-01-01,1,264
824,Dead as a Doornail,2006-04-25,1,52
825,The Glass Castle,2006-01-17,1,26
826,Holy Bible: New International Version,1985-02-01,1,334
827,Simon vs. the Homo Sapiens Agenda,2015-04-07,1,328
828,Christy,2017-10-03,1,335
829,The Lucky One,2009-08-11,1,72
830,The Amulet of Samarkand,2003-09-30,1,107
831,Crank,2004-10-01,1,27
832,House of Leaves,2000-03-07,1,135
833,The Hunt for Red October,1999-10-15,1,336
834,Chasing the Devil: The Search for Africa's Fighting Spirit,2010-09-02,1,325
835,Opal,2012-12-11,,192
836,Shadow and Bone,2012-06-05,1,201
837,Orlando,2000-09-28,1,43
838,Requiem for a Dream,1999-10-12,1,337
839,A Connecticut Yankee in King Arthur's Court,2007-05-01,1,23
840,The Agony and the Ecstasy,1961-01-01,1,58
841,Pandemonium,2012-02-28,1,132
842,"84, Charing Cross Road",1990-10-01,1,22
843,"The Millennium Trilogy (Millennium Trilogy, #1-3)",2010-05-25,1,338
844,The Story of Edgar Sawtelle,2008-06-01,1,339
845,Factotum,2002-05-31,1,339
846,How Green Was My Valley,2001-06-28,1,43
847,The Bonfire of the Vanities,2001-10-30,1,148
848,Beauty: A Retelling of the Story of Beauty and the Beast,1993-06-30,1,8
849,Where the Heart Is,1998-06-01,1,72
850,A Walk in the Woods: Rediscovering America on the Appalachian Trail,2006-12-26,1,50
851,Naked Lunch,2004-01-26,1,130
852,The Fall,1991-05-07,1,59
853,Still Life with Woodpecker,2001-04-09,1,287
854,"Night World, No. 1",2008-06-03,1,138
855,The House of Mirth,2006-01-19,1,340
856,"Will Grayson, Will Grayson",2010-04-06,1,11
857,Journey to the End of the Night,2006-05-17,1,254
858,On the Beach,2002-10-31,1,341
859,Thoughtless,2011-06-11,1,231
860,The Long Walk,1999-04-01,1,58
861,The Wedding,2005-08-01,1,342
862,A Moveable Feast,2012-09-06,1,59
863,Fablehaven,2006-06-07,1,343
864,Lunar Park,2006-08-29,1,59
865,Sometimes a Great Notion,1977-07-28,1,22
866,The Murder of Roger Ackroyd,2006-09-01,1,344
867,Shakespeare's Sonnets,1997-08-21,1,345
868,Easy,2012-11-06,1,346
869,Beach Music,2002-03-26,1,49
870,We,1993-01-01,1,43
871,The Pact,2006-08-29,1,133
872,The Awakening / The Struggle,2007-06-26,1,132
873,"Roll of Thunder, Hear My Cry",1991-10-01,1,62
874,Deception Point,,1,92
875,Faefever,2008-09-16,1,115
876,Onyx,2012-08-14,1,192
877,Fantasy Lover,2002-02-18,1,76
878,This Lullaby,2004-03-08,1,83
879,Ugly Love,2014-08-05,1,163
880,Sharp Objects,2006-01-01,1,347
881,Passion,2011-06-14,1,115
882,A Court of Wings and Ruin,2017-05-02,1,348
883,Bitten,2004-09-07,1,349
884,The 5 Love Languages: The Secret to Love that Lasts,2014-12-11,1,350
885,Sapiens: A Brief History of Humankind,2014-01-01,1,351
886,Meditations,2006-04-27,1,22
887,From Dead to Worse,2008-05-06,1,151
888,Wizard and Glass,,1,94
889,Disgrace,2005-08-30,1,22
890,The Fountainhead,1996-09-01,1,30
891,Wings,2009-05-05,1,132
892,All Together Dead,2007-05-01,1,151
893,The Brief Wondrous Life of Oscar Wao,2007-09-06,1,40
894,Dark Places,2009-05-05,1,352
895,Silas Marner,2005-07-01,1,23
896,The Rime of the Ancient Mariner,1970-06-01,1,159
897,The Drawing of the Three,2003-08-05,1,58
898,The Bhagavad Gita,2003-01-01,1,19
899,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories",1999-02-17,1,155
900,Dead and Gone,2009-05-05,1,52
901,Every Day,2012-08-28,1,188
902,The Horse Whisperer,1996-10-01,1,60
903,The Maltese Falcon,2005-03-01,1,276
904,The Man Without Qualities,1995-01-01,1,6
905,Skagboys,2012-04-19,1,353
906,Childhood's End,1987-05-12,1,102
907,Tiger's Curse,2011-01-11,1,354
908,Redwall,2006-09-04,1,45
909,Thus Spoke Zarathustra,1978-03-30,1,22
910,Safe Haven,2010-09-14,1,72
911,The Iliad,1999-04-29,1,43
912,All the Pretty Horses,1993-06-29,1,59
913,The Razor's Edge,2003-09-09,1,79
914,Into the Wild,2004-01-06,1,249
915,The Ruins of Gorlan,2006-06-08,1,62
916,The Runaway Jury,2006-04-25,1,225
917,Call Me By Your Name,2017-09-21,1,355
918,Hex Hall,2010-03-02,1,356
919,Unearthly,2011-01-04,1,132
920,The Well of Ascension,2007-08-21,1,180
921,Light in August,1991-01-30,1,59
922,The Guardian,2005-04-01,1,72
923,White Noise,2016-09-06,1,43
924,Along for the Ride,2009-06-16,1,357
925,The Story of Ferdinand,1936-01-01,1,221
926,A Passage to India,2005-08-30,1,22
927,Dead Witch Walking,2004-07-01,1,196
928,Beastly,2007-10-02,1,132
929,The Far Pavilions,1997-01-15,1,171
930,At Grave's End,2009-01-01,1,133
931,The Man in the High Castle,1992-06-30,1,59
932,A Bend in the Road,2005-04-01,1,72
933,"Love is the Answer, God is the Cure: A True Story of Abuse, Betrayal and Unconditional Love",2019-01-01,1,358
934,The Indigo Spell,2013-02-12,1,68
935,Walks Away Woman,2013-12-07,1,154
936,Blue Bloods,2007-03-27,1,89
937,The Assassin's Blade,2014-03-04,1,359
938,Suzanne's Diary for Nicholas,2003-08-01,1,342
939,A Doll's House,2007-01-01,1,360
940,The Taming of the Shrew,2004-01-01,1,23
941,Eleven Minutes,2003-01-01,1,24
942,Smilla's Sense of Snow,1995-10-01,1,225
943,The Devil Wears Prada,2006-05-30,1,50
944,A Study in Scarlet,2005-01-01,1,226
945,An Ember in the Ashes,2016-02-09,1,68
946,Anansi Boys,2006-09-26,1,361
947,A Little Life,2015-03-10,1,127
948,Songs of Innocence and of Experience,2005-01-01,1,226
949,The Tempest,,1,61
950,The Dispossessed,1994-10-20,1,310
951,Lover Enshrined,2008-06-03,1,58
952,The Pilgrim's Progress,2003-02-10,1,159
953,Running with Scissors,2003-06-01,1,78
954,Forbidden,2010-05-27,1,362
955,Crossroads and the Himalayan Crystals,2012-09-20,,263
956,The Great Divorce,2015-04-21,1,8
957,The Client,2010-03-16,1,225
958,The Iron Queen,2011-01-25,1,230
959,The Last of the Mohicans,1982-06-01,1,82
960,Across the Universe,2011-01-11,1,68
961,Hatchet,2000-04-01,1,363
962,Point of Retreat,2012-02-25,1,
963,Birdsong: A Novel of Love and War,1997-06-02,1,79
964,Hogfather,2006-10-02,1,285
965,Unblinded: One Man’s Courageous Journey through Darkness to Sight,2018-04-10,,364
966,"Gödel, Escher, Bach: An Eternal Golden Braid",1999-01-01,1,365
967,Let the Right One In,2007-08-02,1,366
968,Nightshade,2010-10-19,1,367
969,Storm Front,2000-04-01,1,368
970,Lock and Key,2008-04-22,1,369
971,Valley of the Dolls,1997-09-22,1,130
972,The Short Second Life of Bree Tanner,2010-06-05,1,5
973,The Kitchen God's Wife,2006-09-21,1,112
974,To Live and Die in Fantasyland,2013-05-01,,370
975,Eugene Onegin,1998-10-22,1,55
976,Evernight,2008-05-27,1,132
977,Between Shades of Gray,2011-03-22,1,371
978,We Have Always Lived in the Castle,2006-10-31,1,22
979,Magician,2009-01-01,1,8
980,Dirk Gently's Holistic Detective Agency,2002-01-01,1,92
981,Animal Farm / 1984,2003-06-01,1,64
982,Fingersmith,2002-10-01,1,40
983,The Past,2020-05-20,1,
984,On Dublin Street,2012-08-31,1,
985,The Collector,1998-10-21,1,59
986,Cry Wolf,2008-07-29,1,151
987,Swan Song,1987-06-01,1,92
988,Memnoch the Devil,1999-03-01,1,372
989,Helter Skelter: The True Story of the Manson Murders,2001-12-17,1,88
990,The Winds of War,2002-02-05,1,37
991,The Iron Daughter,2010-07-20,1,230
992,A River Runs Through it and Other Stories,2001-10-01,1,373
993,The Stinky Cheese Man and Other Fairly Stupid Tales,1992-10-01,1,357
994,The Mysterious Benedict Society,2008-04-01,1,5
995,The Valley of Horses,2002-06-25,1,42
996,Twenty Love Poems and a Song of Despair,2006-12-26,1,43
997,School's Out—Forever,2006-05-23,1,5
998,Saving the World and Other Extreme Sports,2007-05-29,1,5
999,Rules of Attraction,2010-04-13,1,267
1000,Percy Jackson and the Olympians,2008-09-16,1,107
1001,Tales of H.P. Lovecraft,2000-09-19,1,339
1002,Invisible Cities,1974-01-01,1,32
1003,A Darker Shade of Magic,2015-02-24,1,180
1004,"Everything, Everything",2015-09-01,1,314
1005,Timeline,,1,119
1006,This Present Darkness,2003-06-26,1,374
1007,"Go, Dog. Go!",1961-03-12,1,135
1008,Practical Magic,2003-08-05,1,19
1009,Blue Moon,2009-07-07,1,171
1010,"Life, the Universe and Everything",2005-04-26,1,12
1011,For One More Day,2006-09-26,1,253
1012,Tropic of Cancer,1994-01-06,1,130
1013,Till We Have Faces,2006-08-06,1,375
1014,The Absolutely True Diary of a Part-Time Indian,2007-09-12,1,5
1015,Bloodfever,2007-10-16,1,115
1016,"Maus: Un survivant raconte, tome 1: Mon père saigne l'histoire",,2,376
1017,Awakened,2011-01-04,1,171
1018,A Scanner Darkly,2006-08-17,1,292
1019,The Way of Shadows,2008-10-01,1,299
1020,The Tin Drum,2005-01-01,1,59
1021,Half-Blood,2011-10-18,1,377
1022,Fall on Your Knees,2002-10-29,1,92
1023,Winter,2015-11-10,1,144
1024,The Immortal Life of Henrietta Lacks,2010-02-02,1,378
1025,Archer's Voice,2016-11-01,1,379
1026,Momo,1999-12-31,3,380
1027,A Dirty Job,2006-03-21,1,91
1028,Origin,2013-08-27,1,381
1029,The Forty Rules of Love,2010-02-18,1,221
1030,Switched,2012-01-03,1,171
1031,A Town Like Alice,2000-01-01,1,341
1032,Kushiel's Dart,2003-09-05,1,382
1033,Stones from the River,1995-03-01,1,383
1034,Una Historia de Ayer,2014-03-06,1,
1035,"More Than Love, A Husband's Tale",2019-12-22,1,
1036,Journey to the Center of the Earth,2006-04-25,1,42
1037,Inkspell,2005-10-01,1,384
1038,The Complete Persepolis,2007-10-30,1,385
1039,Zorba the Greek,2000-04-03,1,386
1040,The Turn of the Screw,1994-01-01,1,19
1041,Lady Midnight,2016-03-08,1,27
1042,The Crying of Lot 49,2006-10-17,1,67
1043,Forever,2011-07-12,1,1
1044,Jaws,2005-05-31,1,135
1045,"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",2015-11-18,1,387
1046,Starcrossed,2011-05-31,1,132
1047,Outliers: The Story of Success,2008-11-18,1,5
1048,The Waves,1978-06-01,1,85
1049,And the Mountains Echoed,2013-05-21,1,40
1050,Ubik,2006-05-01,6,388
1051,The Decameron,2003-03-27,1,22
1052,The Color of Water: A Black Man's Tribute to His White Mother,2004-01-14,1,40
1053,Brave New World / Brave New World Revisited,2005-07-05,1,3
1054,Before I Go to Sleep,2011-06-14,1,36
1055,Germinal,2004-01-29,1,43
1056,Mother Night,1999-05-11,1,49
1057,Destined for an Early Grave,2009-07-28,1,133
1058,A Room of One's Own,2000-01-01,1,22
1059,The Tale of Despereaux,2008-09-09,1,272
1060,The Rescue,2005-04-01,1,72
1061,The Tale of Genji,2003-01-01,1,19
1062,Chronicle of a Death Foretold,2003-10-07,1,59
1063,Pleasant Day,2019-03-11,1,389
1064,Empire Falls,2002-04-12,1,147
1065,Nights in Rodanthe,,1,10
1066,Hearts in Atlantis,2001-01-01,1,94
1067,Fallen Too Far,2012-12-14,1,390
1068,The Beekeeper's Apprentice,2002-03-26,1,42
1069,The Quiet American,2004-08-31,1,391
1070,Red Dragon,2000-05-22,1,256
1071,Year of Wonders,2002-04-28,1,22
1072,Harriet the Spy,2002-01-01,1,86
1073,The Accidental Tourist,2002-04-09,1,9
1074,The Time Quartet Box Set,2001-09-11,1,86
1075,The Red Badge of Courage,2006-01-01,1,392
1076,Exotic Neurotic,2016-02-24,1,315
1077,The Day of the Triffids,2003-07-01,1,4
1078,The Dragon Reborn,2002-09-14,1,180
1079,The Raven and Other Poems,2002-09-01,1,156
1080,The Evolution of Mara Dyer,2012-10-23,1,194
1081,The Blade Itself,2007-03-08,1,292
1082,Needful Things,1992-01-01,1,393
1083,The Throne of Fire,2011-05-03,1,107
1084,Batman: The Dark Knight Returns,,1,93
1085,Alias Grace,1996-12-01,1,394
1086,On the Jellicoe Road,2006-08-28,1,395
1087,Going Postal,2005-09-27,1,196
1088,Hopscotch,1987-02-12,1,199
1089,The Choice,2007-09-24,1,72
1090,The Red and the Black,2002-01-01,1,43
1091,Pretty Little Liars,2006-10-01,1,13
1092,Under the Never Sky,2012-02-07,1,223
1093,The Book of Disquiet: The Complete Edition,2017-08-29,1,254
1094,The Dead Zone,1980-08-01,1,396
1095,Stoner,2006-01-01,1,397
1096,The Complete Anne of Green Gables Boxed Set,1998-10-06,1,398
1097,"Love, Rosie",2006-12-01,1,253
1098,The Glass Bead Game,2002-12-06,1,399
1099,"Night World, No. 2",2008-11-18,1,138
1100,The Celestine Prophecy,1995-01-01,1,10
1101,Hawaii,2002-07-09,1,148
1102,The Gormenghast Novels,1995-12-01,1,400
1103,Inkdeath,2007-09-28,1,401
1104,The Pelican Brief,2006-04-25,1,225
1105,Tai-Pan,2009-09-01,1,122
1106,Bastard Out of Carolina,2005-09-06,1,71
